Birth;Sex;Reg;RegType;UkrTestStatus;Year;UkrBall100
1984;жіноча;Дніпропетровська  ;місто;Не з’явився;2019;NA
1984;чоловіча;Одеська  ;місто;Не з’явився;2019;NA
1984;жіноча;Херсонська  ;село;Зараховано;2019;111
1984;жіноча;Дніпропетровська  ;місто;Зараховано;2019;147
1984;чоловіча;Сумська  ;село;Не подолав поріг;2019;0
1984;жіноча;Рівненська  ;місто;Не подолав поріг;2019;0
1984;чоловіча;Чернівецька  ;місто;Не подолав поріг;2019;0
1984;жіноча;Львівська  ;місто;Не з’явився;2019;NA
1984;чоловіча;Харківська  ;місто;Зараховано;2019;126
1984;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2019;0
1984;чоловіча;Київська  ;місто;Зараховано;2019;104
1984;жіноча;Одеська  ;місто;NA;2019;NA
1984;жіноча;Одеська  ;місто;Зараховано;2019;119
1984;жіноча;Дніпропетровська  ;місто;Зараховано;2019;122
1984;жіноча;Луганська  ;місто;Зараховано;2019;113
1984;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2019;0
1984;жіноча;Луганська  ;місто;Зараховано;2019;135
1984;чоловіча;Запорізька  ;місто;Не подолав поріг;2019;0
1984;жіноча;Дніпропетровська  ;місто;Не з’явився;2019;NA
1984;жіноча;Миколаївська  ;село;Не з’явився;2019;NA
1984;чоловіча;Одеська  ;місто;Не подолав поріг;2019;0
1984;жіноча;м.Київ;місто;Зараховано;2019;132
1984;чоловіча;Миколаївська  ;місто;Зараховано;2019;117
1984;чоловіча;Хмельницька  ;місто;Зараховано;2019;155
1984;жіноча;Полтавська  ;місто;Не з’явився;2019;NA
1984;чоловіча;Одеська  ;місто;Не подолав поріг;2019;0
1984;чоловіча;м.Київ;місто;NA;2019;NA
1984;жіноча;Чернівецька  ;місто;Не подолав поріг;2019;0
1984;чоловіча;м.Київ;місто;NA;2019;NA
1984;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2019;0
1984;жіноча;м.Київ;місто;Зараховано;2019;113
1984;жіноча;Івано-Франківська  ;місто;Зараховано;2019;134
1984;жіноча;Харківська  ;село;Не з’явився;2019;NA
1984;жіноча;Чернівецька  ;село;Не з’явився;2019;NA
1984;чоловіча;Запорізька  ;місто;Не подолав поріг;2019;0
1984;жіноча;Харківська  ;місто;Зараховано;2019;165
1984;чоловіча;Одеська  ;місто;Зараховано;2019;137
1984;чоловіча;Дніпропетровська  ;місто;Не з’явився;2019;NA
1984;жіноча;Одеська  ;місто;Не з’явився;2019;NA
1984;жіноча;Херсонська  ;село;Не подолав поріг;2019;0
1984;жіноча;Житомирська  ;село;Зараховано;2019;143
1984;жіноча;Донецька  ;місто;Зараховано;2019;113
1984;чоловіча;Хмельницька  ;місто;Не з’явився;2019;NA
1984;жіноча;Сумська  ;село;Зараховано;2019;109
1984;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2019;0
1984;жіноча;Запорізька  ;місто;Зараховано;2019;127
1984;жіноча;Запорізька  ;село;Зараховано;2019;117
1984;чоловіча;Дніпропетровська  ;місто;Не з’явився;2019;NA
1984;чоловіча;Хмельницька  ;село;Зараховано;2019;122
1984;чоловіча;Одеська  ;місто;Не подолав поріг;2019;0
1984;жіноча;Харківська  ;місто;Не з’явився;2019;NA
1984;чоловіча;Луганська  ;місто;Не з’явився;2019;NA
1984;жіноча;Одеська  ;місто;Зараховано;2019;106
1984;чоловіча;Київська  ;місто;Зараховано;2019;124
1984;жіноча;м.Київ;місто;Зараховано;2019;117
1984;чоловіча;Дніпропетровська  ;село;Не подолав поріг;2019;0
1984;жіноча;Луганська  ;місто;Не подолав поріг;2019;0
1984;чоловіча;Полтавська  ;місто;Зараховано;2019;113
1984;чоловіча;Донецька  ;місто;Зараховано;2019;111
1984;чоловіча;м.Київ;місто;Не з’явився;2019;NA
1984;жіноча;Луганська  ;місто;Не подолав поріг;2019;0
1984;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2019;0
1984;жіноча;Дніпропетровська  ;село;Не подолав поріг;2019;0
1984;жіноча;Вінницька  ;місто;Зараховано;2019;122
1984;жіноча;Донецька  ;місто;Не з’явився;2019;NA
1984;жіноча;Київська  ;село;Зараховано;2019;134
1984;чоловіча;Запорізька  ;місто;Не з’явився;2019;NA
1985;жіноча;Донецька  ;місто;Не з’явився;2019;NA
1985;жіноча;м.Київ;місто;Зараховано;2019;109
1985;жіноча;Дніпропетровська  ;село;Зараховано;2019;138
1985;чоловіча;Дніпропетровська  ;місто;Не з’явився;2019;NA
1985;чоловіча;Львівська  ;місто;Не подолав поріг;2019;0
1985;жіноча;Донецька  ;місто;Зараховано;2019;137
1985;жіноча;Полтавська  ;місто;Зараховано;2019;107
1985;жіноча;Запорізька  ;місто;Зараховано;2019;127
1985;жіноча;Івано-Франківська  ;місто;Зараховано;2019;145
1985;жіноча;Донецька  ;місто;Зараховано;2019;117
